Temps;Déplacement;Déformation 1;Force
(s);(mm);(%);(kN)
"332,8000";"10,6485";"24,0781";"17,2268"
"332,9000";"10,6516";"24,0903";"17,2227"
"333,0000";"10,6548";"24,1027";"17,2178"
"333,1000";"10,6580";"24,1150";"17,2157"
"333,2000";"10,6613";"24,1275";"17,2132"
"333,3000";"10,6645";"24,1399";"17,2075"
"333,4000";"10,6677";"24,1523";"17,2043"
"333,5000";"10,6709";"24,1650";"17,2011"
"333,6000";"10,6740";"24,1773";"17,1951"
"333,7000";"10,6772";"24,1895";"17,1911"
"333,8000";"10,6804";"24,2021";"17,1874"
"333,9000";"10,6836";"24,2145";"17,1825"
"334,0000";"10,6868";"24,2271";"17,1786"
"334,1000";"10,6900";"24,2396";"17,1754"
"334,2000";"10,6933";"24,2522";"17,1731"
"334,3000";"10,6965";"24,2650";"17,1677"
"334,4000";"10,6997";"24,2775";"17,1625"
"334,5000";"10,7029";"24,2902";"17,1582"
"334,6000";"10,7061";"24,3029";"17,1543"
"334,7000";"10,7092";"24,3153";"17,1466"
"334,8000";"10,7124";"24,3281";"17,1431"
"334,9000";"10,7157";"24,3407";"17,1403"
"335,0000";"10,7188";"24,3534";"17,1355"
"335,1000";"10,7221";"24,3662";"17,1316"
"335,2000";"10,7254";"24,3789";"17,1296"
"335,3000";"10,7285";"24,3919";"17,1234"
"335,4000";"10,7317";"24,4045";"17,1191"
"335,5000";"10,7348";"24,4172";"17,1137"
"335,6000";"10,7381";"24,4300";"17,1105"
"335,7000";"10,7412";"24,4425";"17,1044"
"335,8000";"10,7444";"24,4555";"17,0996"
"335,9000";"10,7476";"24,4684";"17,0951"
"336,0000";"10,7509";"24,4813";"17,0928"
"336,1000";"10,7541";"24,4942";"17,0853"
"336,2000";"10,7573";"24,5071";"17,0807"
"336,3000";"10,7605";"24,5202";"17,0763"
"336,4000";"10,7637";"24,5330";"17,0694"
"336,5000";"10,7668";"24,5459";"17,0633"
"336,6000";"10,7700";"24,5592";"17,0574"
"336,7000";"10,7732";"24,5721";"17,0505"
"336,8000";"10,7764";"24,5855";"17,0443"
"336,9000";"10,7796";"24,5984";"17,0387"
"337,0000";"10,7829";"24,6118";"17,0338"
"337,1000";"10,7861";"24,6249";"17,0280"
"337,2000";"10,7893";"24,6380";"17,0211"
"337,3000";"10,7925";"24,6514";"17,0170"
"337,4000";"10,7957";"24,6643";"17,0114"
"337,5000";"10,7988";"24,6775";"17,0038"
"337,6000";"10,8020";"24,6905";"16,9985"
"337,7000";"10,8053";"24,7038";"16,9957"
"337,8000";"10,8084";"24,7170";"16,9884"
"337,9000";"10,8117";"24,7302";"16,9837"
"338,0000";"10,8149";"24,7437";"16,9790"
"338,1000";"10,8181";"24,7570";"16,9732"
"338,2000";"10,8213";"24,7702";"16,9655"
"338,3000";"10,8244";"24,7836";"16,9588"
"338,4000";"10,8277";"24,7969";"16,9527"
"338,5000";"10,8309";"24,8103";"16,9459"
"338,6000";"10,8340";"24,8236";"16,9370"
"338,7000";"10,8372";"24,8373";"16,9310"
"338,8000";"10,8405";"24,8509";"16,9248"
"338,9000";"10,8437";"24,8644";"16,9157"
"339,0000";"10,8469";"24,8782";"16,9075"
"339,1000";"10,8502";"24,8917";"16,9018"
"339,2000";"10,8533";"24,9054";"16,8910"
"339,3000";"10,8565";"24,9188";"16,8840"
"339,4000";"10,8596";"24,9323";"16,8761"
"339,5000";"10,8628";"24,9460";"16,8703"
"339,6000";"10,8660";"24,9592";"16,8636"
"339,7000";"10,8692";"24,9729";"16,8571"
"339,8000";"10,8725";"24,9865";"16,8517"
"339,9000";"10,8757";"25,0000";"16,8458"
"340,0000";"10,8789";"25,0133";"16,8376"
"340,1000";"10,8821";"25,0268";"16,8324"
"340,2000";"10,8853";"25,0404";"16,8266"
"340,3000";"10,8884";"25,0537";"16,8197"
"340,4000";"10,8916";"25,0671";"16,8142"
"340,5000";"10,8949";"25,0805";"16,8111"
"340,6000";"10,8980";"25,0937";"16,8051"
"340,7000";"10,9013";"25,1072";"16,8006"
"340,8000";"10,9045";"25,1206";"16,7973"
"340,9000";"10,9077";"25,1342";"16,7916"
"341,0000";"10,9109";"25,1474";"16,7863"
"341,1000";"10,9140";"25,1608";"16,7800"
"341,2000";"10,9173";"25,1742";"16,7767"
"341,3000";"10,9204";"25,1874";"16,7703"
"341,4000";"10,9236";"25,2009";"16,7644"
"341,5000";"10,9268";"25,2140";"16,7602"
"341,6000";"10,9301";"25,2276";"16,7583"
"341,7000";"10,9333";"25,2408";"16,7510"
"341,8000";"10,9365";"25,2543";"16,7461"
"341,9000";"10,9397";"25,2680";"16,7416"
"342,0000";"10,9429";"25,2813";"16,7348"
"342,1000";"10,9460";"25,2948";"16,7273"
"342,2000";"10,9492";"25,3082";"16,7217"
"342,3000";"10,9524";"25,3217";"16,7157"
"342,4000";"10,9557";"25,3353";"16,7102"
"342,5000";"10,9588";"25,3488";"16,7024"
"342,6000";"10,9621";"25,3629";"16,6980"
"342,7000";"10,9653";"25,3764";"16,6894"
"342,8000";"10,9685";"25,3904";"16,6796"
"342,9000";"10,9717";"25,4042";"16,6708"
"343,0000";"10,9749";"25,4182";"16,6630"
"343,1000";"10,9780";"25,4319";"16,6519"
"343,2000";"10,9812";"25,4458";"16,6434"
"343,3000";"10,9845";"25,4602";"16,6355"
"343,4000";"10,9877";"25,4740";"16,6249"
"343,5000";"10,9909";"25,4885";"16,6133"
"343,6000";"10,9941";"25,5028";"16,6024"
"343,7000";"10,9973";"25,5174";"16,5882"
"343,8000";"11,0005";"25,5321";"16,5729"
"343,9000";"11,0036";"25,5468";"16,5559"
"344,0000";"11,0069";"25,5617";"16,5420"
"344,1000";"11,0100";"25,5763";"16,5263"
"344,2000";"11,0132";"25,5911";"16,5109"
"344,3000";"11,0164";"25,6056";"16,4980"
"344,4000";"11,0197";"25,6203";"16,4864"
"344,5000";"11,0229";"25,6347";"16,4723"
"344,6000";"11,0261";"25,6492";"16,4599"
"344,7000";"11,0293";"25,6636";"16,4507"
"344,8000";"11,0325";"25,6778";"16,4373"
"344,9000";"11,0356";"25,6919";"16,4263"
"345,0000";"11,0388";"25,7061";"16,4153"
"345,1000";"11,0421";"25,7204";"16,4067"
"345,2000";"11,0452";"25,7343";"16,3957"
"345,3000";"11,0484";"25,7486";"16,3852"
"345,4000";"11,0517";"25,7626";"16,3760"
"345,5000";"11,0549";"25,7766";"16,3668"
"345,6000";"11,0580";"25,7889";"16,3542"
"345,7000";"11,0613";"25,7979";"16,3446"
"345,8000";"11,0645";"25,8025";"16,3335"
"345,9000";"11,0676";"25,8039";"16,3198"
"346,0000";"11,0708";"25,8041";"16,3059"
"346,1000";"11,0741";"25,8037";"16,2949"
"346,2000";"11,0772";"25,8030";"16,2792"
"346,3000";"11,0805";"25,8028";"16,2647"
"346,4000";"11,0837";"25,8024";"16,2471"
"346,5000";"11,0869";"25,8025";"16,2281"
"346,6000";"11,0901";"25,8023";"16,2067"
"346,7000";"11,0932";"25,8018";"16,1846"
"346,8000";"11,0965";"25,8006";"16,1649"
"346,9000";"11,0997";"25,7998";"16,1434"
"347,0000";"11,1028";"25,7989";"16,1187"
"347,1000";"11,1060";"25,7983";"16,0959"
"347,2000";"11,1093";"25,7983";"16,0718"
"347,3000";"11,1125";"25,8000";"16,0436"
"347,4000";"11,1157";"25,8032";"16,0160"
"347,5000";"11,1189";"25,8074";"15,9914"
"347,6000";"11,1221";"25,8095";"15,9659"
"347,7000";"11,1252";"25,8129";"15,9392"
"347,8000";"11,1284";"25,8169";"15,9050"
"347,9000";"11,1316";"23,8336";"15,8701"
"348,0000";"11,1348";"23,9323";"15,8328"
"348,1000";"11,1380";"23,9491";"15,7944"
"348,2000";"11,1413";"23,9676";"15,7580"
"348,3000";"11,1445";"23,9859";"15,7196"
"348,4000";"11,1477";"24,0039";"15,6824"
"348,5000";"11,1509";"24,0215";"15,6493"
"348,6000";"11,1541";"24,0393";"15,6179"
"348,7000";"11,1572";"24,0566";"15,5841"
"348,8000";"11,1604";"24,0741";"15,5520"
"348,9000";"11,1636";"24,0919";"15,5170"
"349,0000";"11,1669";"24,1100";"15,4805"
"349,1000";"11,1701";"24,1282";"15,4441"
"349,2000";"11,1733";"24,1459";"15,4097"
"349,3000";"11,1765";"24,1638";"15,3748"
"349,4000";"11,1797";"24,1815";"15,3421"
"349,5000";"11,1828";"24,1986";"15,3091"
"349,6000";"11,1861";"24,2155";"15,2819"
"349,7000";"11,1893";"24,2329";"15,2521"
"349,8000";"11,1924";"24,2496";"15,2229"
"349,9000";"11,1956";"24,2668";"15,1948"
"350,0000";"11,1989";"24,2836";"15,1703"
"350,1000";"11,2021";"24,3007";"15,1401"
"350,2000";"11,2053";"24,3180";"15,1087"
"350,3000";"11,2085";"24,3358";"15,0758"
"350,4000";"11,2117";"24,3538";"15,0398"
"350,5000";"11,2148";"24,3713";"15,0059"
"350,6000";"11,2180";"24,3887";"14,9743"
"350,7000";"11,2212";"24,4065";"14,9414"
"350,8000";"11,2245";"24,4246";"14,9075"
"350,9000";"11,2276";"24,4423";"14,8715"
"351,0000";"11,2309";"24,4606";"14,8386"
"351,1000";"11,2341";"24,4785";"14,8037"
"351,2000";"11,2373";"24,4966";"14,7658"
"351,3000";"11,2405";"24,5146";"14,7317"
"351,4000";"11,2437";"24,5329";"14,6956"
"351,5000";"11,2468";"24,5529";"14,6454"
"351,6000";"11,2500";"24,5752";"14,5770"
"351,7000";"11,2533";"24,5987";"14,5067"
"351,8000";"11,2564";"24,6228";"14,4302"
"351,9000";"11,2597";"24,6483";"14,3431"
"352,0000";"11,2629";"24,6737";"14,2540"
"352,1000";"11,2661";"24,6992";"14,1677"
"352,2000";"11,2693";"24,7240";"14,0867"
"352,3000";"11,2724";"24,7469";"14,0157"
"352,4000";"11,2757";"24,7698";"13,9468"
"352,5000";"11,2789";"24,7935";"13,8742"
"352,6000";"11,2820";"24,8164";"13,8020"
"352,7000";"11,2852";"24,8408";"13,7238"
"352,8000";"11,2885";"24,8667";"13,6361"
"352,9000";"11,2917";"24,8947";"13,5310"
"353,0000";"11,2949";"24,9234";"13,4214"
"353,1000";"11,2981";"24,9514";"13,3181"
"353,2000";"11,3013";"24,9794";"13,2133"
"353,3000";"11,3045";"25,0082";"13,1073"
"353,4000";"11,3076";"25,0364";"13,0012"
"353,5000";"11,3109";"25,0637";"12,9048"
"353,6000";"11,3141";"25,0907";"12,8070"
"353,7000";"11,3172";"25,1183";"12,7032"
"353,8000";"11,3205";"25,1481";"12,5880"
"353,9000";"11,3238";"25,1786";"12,4709"
"354,0000";"11,3269";"25,2076";"12,3612"
"354,1000";"11,3301";"25,2372";"12,2498"
"354,2000";"11,3333";"25,2660";"12,1421"
"354,3000";"11,3365";"25,2952";"12,0311"
"354,4000";"11,3396";"25,3246";"11,9145"
"354,5000";"11,3428";"25,3570";"11,7802"
"354,6000";"11,3460";"25,3927";"11,6229"
"354,7000";"11,3493";"25,4364";"11,3991"
"354,8000";"11,3525";"25,5216";"10,8288"
"354,9000";"11,3559";"9,6952";"-0,1567"
"355,0000";"11,3590";"10,1374";"0,0003"
"355,1000";"11,3620";"10,1565";"0,0027"
"355,2000";"11,3653";"10,1731";"0,0031"
"355,3000";"11,3685";"10,1889";"0,0028"
"355,4000";"11,3716";"10,2034";"0,0026"
"355,5000";"11,3748";"10,2179";"0,0025"
"355,6000";"11,3781";"10,2326";"0,0025"
"355,7000";"11,3813";"10,2458";"0,0021"
"355,8000";"11,3844";"10,2589";"0,0016"
"355,9000";"11,3877";"10,2723";"0,0016"
"356,0000";"11,3909";"10,2855";"0,0015"
"356,1000";"11,3940";"10,2980";"0,0011"
"356,2000";"11,3972";"10,3106";"0,0010"
"356,3000";"11,4004";"10,3239";"0,0013"
"356,4000";"11,4037";"10,3375";"0,0014"
"356,5000";"11,4068";"10,3502";"0,0013"
"356,6000";"11,4101";"10,3639";"0,0015"
"356,7000";"11,4133";"10,3774";"0,0016"
"356,8000";"11,4165";"10,3906";"0,0018"
"356,9000";"11,4196";"10,4038";"0,0018"
"357,0000";"11,4229";"10,4175";"0,0018"
"357,1000";"11,4261";"10,4307";"0,0021"
"357,2000";"11,4292";"10,4438";"0,0019"
"357,3000";"11,4324";"10,4571";"0,0021"
"357,4000";"11,4357";"10,4706";"0,0020"
"357,5000";"11,4389";"10,4833";"0,0020"
"357,6000";"11,4421";"10,4962";"0,0024"
"357,7000";"11,4453";"10,5091";"0,0024"
"357,8000";"11,4486";"10,5219";"0,0024"
"357,9000";"11,4516";"10,5341";"0,0025"
"357,9250";"11,4525";"10,5376";"0,0028"

